time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010493434854	8.18625	-6.15937	-2.16017	-2.59172	-0.0265418	radar	14.7305	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847
1477010493489831	8.31434	-6.04965	-2.27682	-2.55987	0.0288805	lidar	0.688661	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844
1477010493544847	8.46964	-6.02247	-2.47475	-2.7071	-0.357732	radar	8.71469	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883
1477010493599864	8.61291	-5.93126	-2.56169	-2.70237	-0.319816	lidar	0.355932	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817
1477010493654873	8.70073	-5.83864	-2.37571	-2.62154	-0.0752412	radar	3.4296	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788
1477010493709882	8.83258	-5.73167	-2.46964	-2.59386	-0.0267595	lidar	0.469534	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788
1477010493764805	8.96953	-5.66514	-2.57614	-2.64092	-0.153898	radar	1.50457	8.91028	-5.47662	9	-5.55	2.73109	1.82073
1477010493819729	9.11403	-5.54938	-2.68374	-2.6137	-0.10156	lidar	0.58533	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072
1477010493874736	9.21853	-5.44255	-2.58901	-2.53953	0.0932703	radar	1.93947	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795
1477010493929744	9.34206	-5.32791	-2.65215	-2.50878	0.129321	lidar	0.306209	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793
1477010493984708	9.47868	-5.252	-2.73171	-2.55128	-0.00317788	radar	1.11028	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937
1477010494039673	9.61999	-5.12311	-2.83343	-2.52121	0.0390493	lidar	0.47034	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935
1477010494089740	9.67456	-4.98177	-2.61819	-2.34901	0.47519	radar	9.68821	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733
1477010494139808	9.76418	-4.87508	-2.63823	-2.31614	0.487157	lidar	0.0598679	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731
1477010494194838	9.87223	-4.78015	-2.65024	-2.31996	0.413756	radar	0.324125	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719
1477010494249869	9.96284	-4.67202	-2.63975	-2.29458	0.416914	lidar	0.0482267	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717
1477010494304801	10.072	-4.57315	-2.66698	-2.30606	0.3311	radar	0.377843	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043
1477010494359734	10.1651	-4.45807	-2.67196	-2.28292	0.337351	lidar	0.0366477	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042
1477010494414745	10.3223	-4.38194	-2.81452	-2.41141	-0.0442962	radar	6.81336	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782
1477010494469757	10.4416	-4.26733	-2.84356	-2.40886	-0.0373195	lidar	0.0302713	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178
1477010494524777	10.4498	-4.13549	-2.45253	-2.21379	0.488199	radar	15.4091	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628
1477010494579797	10.5379	-3.99839	-2.52009	-2.17316	0.509335	lidar	0.174272	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628
1477010494634760	10.6257	-3.8844	-2.5464	-2.16742	0.448556	radar	0.255706	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911
1477010494689724	10.7197	-3.72445	-2.65856	-2.12594	0.472443	lidar	0.45938	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908
1477010494744718	10.8365	-3.62435	-2.71192	-2.2029	0.206956	radar	2.92243	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838
1477010494799712	10.9279	-3.49019	-2.74651	-2.18674	0.213393	lidar	0.0414711	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838
1477010494854745	10.9623	-3.34503	-2.62977	-2.06221	0.506047	radar	3.94108	11.0183	-3.30073	11	-3.3	0.908549	2.72563
1477010494909778	11.0388	-3.18923	-2.70184	-2.02572	0.518879	lidar	0.184869	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564
1477010494964791	11.0902	-3.04343	-2.70502	-1.96532	0.599831	radar	0.271022	11.1054	-3.01303	11.1	-3	0.90888	2.72663
1477010495019805	11.1466	-2.88473	-2.7539	-1.92421	0.61018	lidar	0.0935817	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661
1477010495074751	11.1983	-2.74088	-2.76075	-1.89622	0.593135	radar	0.0367338	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995
1477010495129697	11.2472	-2.5763	-2.81137	-1.8581	0.599285	lidar	0.0883969	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995
1477010495184782	11.1924	-2.3801	-2.81837	-1.59176	1.22446	radar	16.9468	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306
1477010495239868	11.1862	-2.23144	-2.80102	-1.52336	1.22609	lidar	0.0199691	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304
1477010495294756	11.3042	-2.21628	-2.2182	-1.77416	0.383254	radar	31.9071	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284
1477010495349645	11.3367	-2.05246	-2.33088	-1.75476	0.372118	lidar	0.475965	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281
1477010495404793	11.3245	-1.91943	-2.31819	-1.66553	0.545838	radar	1.80331	11.224	-1.77367	11.35	-1.8	0	2.71996
1477010495459942	11.3449	-1.73877	-2.4551	-1.63713	0.539931	lidar	0.656138	11.3661	-1.64386	11.35	-1.65	0	2.71993
1477010495514797	11.3425	-1.59417	-2.48193	-1.58998	0.580745	radar	0.256267	11.2691	-1.47976	11.35	-1.5	0	2.73448
1477010495569653	11.3454	-1.41764	-2.58492	-1.55715	0.580188	lidar	0.366564	11.3391	-1.34511	11.35	-1.35	0	2.73446
1477010495619661	11.2195	-1.26256	-2.72646	-1.25688	1.27674	radar	20.4719	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952
1477010495669670	11.1715	-1.10272	-2.80758	-1.19234	1.27498	lidar	0.258208	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949
1477010495719666	11.1116	-0.969717	-2.81249	-1.12904	1.26687	radar	0.30193	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024
1477010495769663	11.0525	-0.810238	-2.89446	-1.07689	1.2445	lidar	0.316549	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021
1477010495824677	10.9508	-0.665076	-2.98225	-0.973193	1.33494	radar	0.582779	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773
1477010495879691	10.8521	-0.5388	-2.97031	-0.895733	1.34159	lidar	0.0131051	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773
1477010495934684	10.7685	-0.423101	-2.86284	-0.850921	1.26459	radar	0.579327	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184
1477010495989678	10.6616	-0.324548	-2.82877	-0.772091	1.28163	lidar	0.0580338	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839
1477010496039672	10.4915	-0.214306	-3.22578	-0.618952	1.53298	radar	7.72689	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024
1477010496089667	10.3558	-0.1425	-3.19602	-0.529493	1.55484	lidar	0.0633431	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022
1477010496139654	10.2613	-0.0895617	-2.86552	-0.484207	1.44705	radar	3.65891	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027
1477010496189641	10.1338	-0.0340773	-2.85436	-0.406495	1.45651	lidar	0.0108587	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027
1477010496239639	10.0417	0.000284173	-2.55558	-0.350639	1.39375	radar	2.99159	10.0717	0.0165033	10.05	9.49949e-007	-2.00009	1.00004
1477010496289638	9.92269	0.0457477	-2.56057	-0.28644	1.38491	lidar	0.00843187	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003
1477010496339634	9.77702	0.0852533	-2.75596	-0.210814	1.41225	radar	1.44752	9.8478	0.0279858	9.8	0.0500011	-3.00025	0
1477010496389630	9.64345	0.0842799	-2.73229	-0.114815	1.45426	lidar	0.153382	9.65029	0.0372757	9.65	0.0500011	-3.00024	0
1477010496439659	9.49538	0.10515	-2.85256	-0.0499903	1.4453	radar	0.505222	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409
1477010496489688	9.35124	0.118312	-2.86255	0.011073	1.4264	lidar	0.0413904	9.33515	0.138463	9.35	0.15	-2.99825	0.999409
1477010496544659	9.25984	0.0787052	-2.41601	0.128918	1.49672	radar	6.37179	9.46113	0.134275	9.25	0.15	-1.81915	0
1477010496599631	9.13184	0.0944843	-2.41534	0.168535	1.43007	lidar	0.315228	9.13787	0.161547	9.15	0.15	-1.81913	0
1477010496649643	8.97528	0.112817	-2.71716	0.173122	1.3086	radar	3.35841	9.02723	0.196492	9	0.2	-2.99927	0.99976
1477010496699655	8.84082	0.143393	-2.70461	0.172305	1.206	lidar	0.807183	8.82128	0.250523	8.85	0.25	-2.99927	0.99976
1477010496749676	8.68536	0.143796	-2.86743	0.190474	1.13076	radar	1.25479	8.67607	0.247512	8.7	0.25	-2.99873	0
1477010496799698	8.54786	0.161362	-2.84282	0.191999	1.04615	lidar	0.511993	8.54916	0.247046	8.55	0.25	-2.99871	0
1477010496854669	8.40751	0.143368	-2.76806	0.235788	1.02957	radar	0.364417	8.44086	0.253341	8.4	0.25	-2.72872	0
1477010496909640	8.25744	0.162233	-2.74196	0.226565	0.928449	lidar	0.702913	8.2302	0.258614	8.25	0.25	-2.72871	0
1477010496959655	8.1045	0.147137	-2.88145	0.240494	0.866385	radar	0.846798	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997
1477010497009670	7.96375	0.116448	-2.88219	0.275924	0.85407	lidar	0.022884	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997
1477010497059653	7.80731	0.0965403	-3.00679	0.280302	0.7788	radar	0.819399	7.82213	0.149733	7.8	0.15	-3.00101	0
1477010497109637	7.66029	0.0885766	-2.98658	0.27929	0.717112	lidar	0.316039	7.63383	0.15164	7.65	0.15	-3.00099	0
1477010497164643	7.51876	0.0458289	-2.88116	0.322822	0.735237	radar	0.437635	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982
1477010497219650	7.36773	0.0196938	-2.86348	0.333987	0.689881	lidar	0.165257	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974
1477010497269642	7.26611	-0.0411623	-2.63036	0.409216	0.788262	radar	2.51769	7.13188	-0.00451978	7.25	9.49949e-007	-2.00032	-1.00016
1477010497319635	7.1482	-0.0819587	-2.616	0.434218	0.766066	lidar	0.046214	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015
1477010497374674	6.97333	-0.126373	-2.85303	0.415801	0.628307	radar	2.8839	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169
1477010497429714	6.83664	-0.204635	-2.86014	0.464157	0.649512	lidar	0.0626338	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688
1477010497479687	6.79825	-0.344561	-2.39014	0.675074	1.048	radar	13.5194	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107
1477010497529660	6.71447	-0.427657	-2.38944	0.735636	1.06042	lidar	0.0672072	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107
1477010497579656	6.61386	-0.495895	-2.46564	0.741309	0.947125	radar	0.984094	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017
1477010497629652	6.52926	-0.593752	-2.48286	0.801548	0.96564	lidar	0.076744	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017
1477010497679658	6.4861	-0.745658	-2.39238	0.989697	1.27113	radar	4.2508	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963
1477010497729664	6.42707	-0.879244	-2.45523	1.08072	1.30868	lidar	0.427847	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963
1477010497779665	6.3831	-1.02127	-2.5006	1.19731	1.41281	radar	0.462869	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995
1477010497829667	6.34275	-1.16612	-2.56525	1.28477	1.4312	lidar	0.368391	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992
1477010497879645	6.34642	-1.34466	-2.67664	1.46112	1.65671	radar	2.52107	6.5527	-1.43518	6.35	-1.4	0	-3.00132
1477010497929624	6.33881	-1.49559	-2.72242	1.55078	1.6603	lidar	0.198077	6.35503	-1.55184	6.35	-1.55	0	-3.00129
1477010497984639	6.31702	-1.6092	-2.57653	1.56905	1.48372	radar	1.58199	6.33086	-1.6454	6.35	-1.65	0	-1.81769
1477010498039654	6.32614	-1.74916	-2.57128	1.65363	1.48832	lidar	0.016541	6.34356	-1.7483	6.35	-1.75	0	-1.81769
1477010498089657	6.34626	-1.89722	-2.65227	1.74391	1.52801	radar	0.303029	6.34522	-1.96081	6.35	-1.95	0	-3.99976
1477010498139661	6.36372	-2.05163	-2.72035	1.80821	1.50042	lidar	0.337324	6.34095	-2.12276	6.35	-2.15	0	-3.99972
1477010498189661	6.34825	-2.14835	-2.43549	1.78521	1.23895	radar	5.64524	6.3068	-2.23646	6.35	-2.25	0	-2
1477010498239662	6.36748	-2.28933	-2.49359	1.8317	1.20811	lidar	0.26973	6.34785	-2.35274	6.35	-2.35	0	-1.99998
1477010498289662	6.37006	-2.40535	-2.38103	1.83734	1.07135	radar	1.70495	6.26272	-2.46894	6.35	-2.5	0	-3
1477010498339662	6.38927	-2.55337	-2.46195	1.86429	1.02249	lidar	0.553704	6.36265	-2.64414	6.35	-2.65	0	-3
1477010498389660	6.44149	-2.70305	-2.65816	1.94175	1.10974	radar	1.72207	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012
1477010498439659	6.47874	-2.86021	-2.73563	1.96848	1.05893	lidar	0.529297	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009
1477010498489695	6.54894	-3.02685	-2.9715	2.03958	1.13103	radar	2.14304	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712
1477010498539731	6.5917	-3.21775	-3.09196	2.03988	1.03473	lidar	1.41949	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712
1477010498594681	6.61396	-3.35335	-2.76667	2.01213	0.819254	radar	5.66253	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983
1477010498649631	6.6658	-3.51156	-2.80598	2.0318	0.778162	lidar	0.187514	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984
1477010498699664	6.73369	-3.65047	-2.89161	2.07306	0.795754	radar	0.280846	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802
1477010498749697	6.7875	-3.80014	-2.9308	2.08429	0.74997	lidar	0.228878	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802
1477010498804730	6.83209	-3.93384	-2.774	2.08334	0.654715	radar	1.54342	6.65288	-3.91672	6.8	-4	0.908549	-2.72564
1477010498859764	6.88887	-4.09613	-2.82083	2.08473	0.598979	lidar	0.303507	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561
1477010498914716	6.91676	-4.21232	-2.48696	2.05557	0.441361	radar	4.62758	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977
1477010498969669	6.97247	-4.33775	-2.49238	2.06956	0.425653	lidar	0.0363432	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975
1477010499019665	7.04594	-4.46473	-2.62502	2.10068	0.458486	radar	0.671856	7.09552	-4.55441	7	-4.5	1.00008	-3.00024
1477010499069661	7.08911	-4.60337	-2.65787	2.08684	0.40089	lidar	0.317806	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024
1477010499119665	7.19984	-4.75742	-3.03253	2.15313	0.529132	radar	5.45097	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976
1477010499169669	7.27413	-4.8987	-3.05529	2.16058	0.498573	lidar	0.0839704	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976
1477010499219655	7.3094	-5.00366	-2.69899	2.12836	0.358117	radar	5.41975	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057
1477010499269641	7.37011	-5.13095	-2.71585	2.12795	0.329079	lidar	0.0645486	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056
1477010499319639	7.43436	-5.24888	-2.6992	2.13356	0.308859	radar	0.0591856	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012
1477010499369637	7.4826	-5.39202	-2.73365	2.1087	0.24573	lidar	0.306551	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012
1477010499419647	7.55827	-5.51752	-2.82656	2.12775	0.269549	radar	0.448475	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961
1477010499469657	7.63936	-5.63597	-2.83112	2.14693	0.277968	lidar	0.043868	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996
1477010499519643	7.70239	-5.75263	-2.7486	2.1431	0.239333	radar	0.382084	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084
1477010499569629	7.76167	-5.89654	-2.7875	2.12252	0.188424	lidar	0.276552	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084
1477010499619634	7.83819	-6.01764	-2.85912	2.13925	0.210477	radar	0.499098	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981
1477010499669639	7.92231	-6.13573	-2.86304	2.1569	0.221083	lidar	0.0480549	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998
1477010499719637	7.97115	-6.23413	-2.59624	2.13867	0.145972	radar	2.92649	8.03808	-6.28852	8	-6.25	1.00004	-2.00008
1477010499769635	8.03937	-6.34659	-2.60229	2.14251	0.140544	lidar	0.00803884	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008
1477010499819647	8.14995	-6.48745	-2.97694	2.1857	0.235283	radar	5.42972	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928
1477010499869660	8.23502	-6.6205	-2.99774	2.18841	0.220842	lidar	0.11424	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925
1477010499924653	8.28035	-6.71798	-2.53605	2.15795	0.11086	radar	7.81935	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841
1477010499979646	8.3458	-6.84697	-2.54955	2.14551	0.082558	lidar	0.053452	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841
1477010500029640	8.43805	-6.97546	-2.7262	2.16335	0.118116	radar	1.49905	8.58336	-7.15056	8.4	-7	1.0001	-3.00036
1477010500079634	8.49155	-7.1128	-2.74905	2.13372	0.0641756	lidar	0.199715	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036
1477010500129657	8.5678	-7.23122	-2.83721	2.14526	0.0890221	radar	0.966121	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908
1477010500179680	8.64516	-7.34776	-2.83581	2.15176	0.092141	lidar	0.000654997	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908
1477010500229651	8.72931	-7.47645	-2.90775	2.15854	0.10143	radar	0.262339	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174
1477010500279623	8.78855	-7.62068	-2.931	2.13015	0.0502959	lidar	0.171229	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171
1477010500329631	8.8208	-7.72432	-2.61472	2.086	-0.057489	radar	4.02854	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968
1477010500379639	8.87322	-7.84174	-2.61401	2.07123	-0.0753406	lidar	0.0531914	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968
1477010500429635	9.00041	-7.99356	-3.08698	2.13602	0.0859817	radar	9.03087	9.07758	-8.1058	8.95	-8	2.00017	-3.00024
1477010500479632	9.06965	-8.13661	-3.10117	2.12093	0.056557	lidar	0.0572779	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021
1477010500529687	9.10199	-8.24179	-2.75283	2.07666	-0.0539849	radar	4.71958	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781
1477010500579743	9.16518	-8.36006	-2.74896	2.073	-0.055342	lidar	0.00958171	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779
1477010500634757	9.23055	-8.49031	-2.68639	2.06041	-0.0783569	radar	0.319303	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657
1477010500689772	9.28283	-8.63259	-2.69717	2.03497	-0.110037	lidar	0.0692162	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655
1477010500744749	9.33371	-8.75968	-2.65593	2.01712	-0.1314	radar	0.475329	9.15971	-8.67035	9.3	-8.8	0.909475	-2.72841
1477010500799727	9.37487	-8.9138	-2.68364	1.97868	-0.17796	lidar	0.146822	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839
1477010500849738	9.46071	-9.05927	-2.92626	2.00945	-0.0828895	radar	2.26363	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935
1477010500899749	9.4926	-9.21487	-2.95303	1.9665	-0.14074	lidar	0.232861	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934
1477010500954757	9.50184	-9.34475	-2.63285	1.8891	-0.300862	radar	4.32918	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792
1477010501009766	9.55934	-9.46489	-2.60914	1.89434	-0.268477	lidar	0.0758491	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179
1477010501064712	9.60829	-9.60325	-2.64767	1.88715	-0.250417	radar	0.059143	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996
1477010501119659	9.64275	-9.74765	-2.65761	1.86216	-0.266976	lidar	0.0187596	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993
1477010501174727	9.70231	-9.89715	-2.78515	1.87644	-0.199282	radar	0.665691	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239
1477010501229795	9.74536	-10.0436	-2.7872	1.86409	-0.201329	lidar	0.000414486	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391
1477010501284719	9.75451	-10.1715	-2.59126	1.8073	-0.306077	radar	1.56341	9.69256	-10.1336	9.75	-10.2	0	-2.73106
1477010501339643	9.77023	-10.3244	-2.61746	1.76955	-0.336945	lidar	0.0688787	9.75264	-10.3488	9.75	-10.35	0	-2.73105
1477010501389643	9.8463	-10.4761	-2.91455	1.83773	-0.13857	radar	4.4209	9.82419	-10.5024	9.8	-10.5	1	-2.99999
1477010501439644	9.8632	-10.6317	-2.94304	1.80575	-0.17537	lidar	0.100656	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996
1477010501489636	9.88084	-10.7677	-2.87349	1.77552	-0.223443	radar	0.280984	9.825	-10.7525	9.85	-10.8	0	-3.00047
1477010501539628	9.88378	-10.9288	-2.91338	1.7334	-0.269339	lidar	0.159978	9.85033	-10.9603	9.85	-10.95	0	-3.00048
1477010501589738	9.83861	-11.0514	-2.58486	1.60508	-0.539454	radar	7.28521	9.91881	-11.1448	9.85	-11.05	0	-1.9956
1477010501639849	9.84999	-11.1696	-2.56429	1.5906	-0.521071	lidar	0.0349301	9.86057	-11.1502	9.85	-11.15	0	-1.99559
1477010501694757	9.85537	-11.3096	-2.58689	1.57289	-0.495711	radar	0.0632621	9.83851	-11.2795	9.85	-11.3	0	-2.73184
1477010501749666	9.84845	-11.4515	-2.59007	1.54142	-0.501767	lidar	0.006654	9.83839	-11.4483	9.85	-11.45	0	-2.73182
1477010501799738	9.84277	-11.5819	-2.60533	1.5194	-0.492216	radar	0.027062	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957
1477010501849810	9.80557	-11.7292	-2.65328	1.46431	-0.535177	lidar	0.20386	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569
1477010501904738	9.81029	-11.8835	-2.74553	1.48124	-0.426564	radar	0.78328	9.77699	-11.9246	9.75	-11.9	0	-2.73084
1477010501959666	9.78092	-12.0406	-2.76953	1.44431	-0.445413	lidar	0.0414616	9.75861	-12.0491	9.75	-12.05	0	-2.73085
1477010502014733	9.70222	-12.1667	-2.56953	1.3121	-0.694866	radar	3.78119	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396
1477010502069800	9.62611	-12.3233	-2.63953	1.23828	-0.744079	lidar	0.30487	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396
1477010502124705	9.48137	-12.4379	-2.48229	1.01308	-1.16945	radar	7.765	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133
1477010502179611	9.38746	-12.5537	-2.50816	0.933378	-1.18985	lidar	0.107423	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131
1477010502234675	9.33037	-12.666	-2.50248	0.923957	-1.06153	radar	0.576769	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606
1477010502289740	9.24613	-12.7653	-2.48525	0.865501	-1.06266	lidar	0.0342611	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605
1477010502344684	9.06492	-12.8276	-2.46871	0.609186	-1.53181	radar	8.80346	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004
1477010502399628	8.91213	-12.9193	-2.56909	0.505829	-1.54982	lidar	0.399452	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003
1477010502449731	8.79115	-12.9777	-2.58641	0.420622	-1.56626	radar	0.0327422	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948
1477010502499834	8.66137	-13.03	-2.61198	0.339595	-1.56627	lidar	0.0324236	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948
1477010502554749	8.52365	-13.0705	-2.61115	0.25322	-1.56484	radar	0.0263879	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502
1477010502609665	8.36833	-13.1139	-2.661	0.17169	-1.55212	lidar	0.108803	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485
1477010502664734	8.25655	-13.156	-2.51581	0.156101	-1.3715	radar	1.83359	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955
1477010502719804	8.09665	-13.1925	-2.58606	0.0927796	-1.34607	lidar	0.21645	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947
1477010502774815	7.94882	-13.1963	-2.6111	0.00862371	-1.37057	radar	0.070864	7.88931	-13.1791	7.9	-13.25	-2.72673	0
1477010502829826	7.78581	-13.2091	-2.66837	-0.0535861	-1.34668	lidar	0.139869	7.75593	-13.2425	7.75	-13.25	-2.72673	0
1477010502884773	7.63852	-13.1976	-2.65642	-0.121494	-1.32638	radar	0.173323	7.52542	-13.1457	7.6	-13.25	-2.72991	0
1477010502939720	7.47505	-13.1934	-2.70952	-0.176945	-1.29772	lidar	0.150752	7.44992	-13.2329	7.45	-13.25	-2.72991	0
1477010502994682	7.29245	-13.124	-2.97743	-0.323496	-1.5015	radar	3.60884	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723
1477010503049644	7.10247	-13.0974	-3.06495	-0.370991	-1.4451	lidar	0.443028	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723
1477010503104728	6.99396	-13.1007	-2.60731	-0.342492	-1.15096	radar	8.88724	6.90569	-13.1515	6.9	-13.15	-2.72312	0
1477010503159812	6.80845	-13.0831	-2.71396	-0.359152	-1.07534	lidar	0.638124	6.73255	-13.1364	6.75	-13.15	-2.72312	0
1477010503209733	6.69608	-13.0861	-2.50861	-0.339083	-0.899043	radar	3.42391	6.69426	-13.3705	6.6	-13.15	-3.00475	0
1477010503259655	6.51914	-13.0804	-2.62637	-0.327666	-0.811033	lidar	0.901556	6.42749	-13.1436	6.45	-13.15	-3.00472	0
1477010503309715	6.39726	-13.0521	-2.59236	-0.34851	-0.769675	radar	0.366125	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786
